IdPersona|IdEmpresa|Categoria|Piramide1|Piramide2
L8334|874a77e7fbeba39b14033e9567ba9d23ef023775d1b817ab6fe33cc71dfd2fe5|B|4 Micro|4.1 Estándar
M8335|aed84133b395c5f48ba4ff2a21fdd186d4d3df5361aec5118fb81f1cc654f6e9|C|2 Emp Medio|2.2 Silver
X8336|636df2c8b7b34bd3a4e51978f9eb9c7c90598e5cf93446b8a8d37ef60b4846d1|A|3 Empresas Pymes|3.1 VIP
P8337|8f7ea7d160a079c7a629972d19f2e99fe2f99c6c2046553955b190206fb63369|A|4 Micro|4.2 Trans. Mas de 100 Trab.
H8338|e4b1d4565f90296308ef4d83978cc64d08613fac503da40568bf327c49dedb49|A|4 Micro|4.5 Transaccional
W8339|66c4b1f0f657972412bee60a864762b8a53b94dc4dbe4014b87c460d9e2d437a|A|2 Emp Medio|2.2 Silver
R8340|0bec86edb3c573b6850de665109394662c1e8221218558a00dbed3b34238ae18|A|4 Micro|4.5 Transaccional
F8341|95d06c9e48c939831a662174ac01eea17e19e665e957bec6cfa5490466b762d0|A|2 Emp Medio|2.1 Gold
I8342|1679f2000e56e9784569442b5fc9f7f84cac039e88812d23808f68d9a4e7e3aa|A|5 Micro|5.1 Colsubsidio
D8343|f6803b4d0c12d3a350915842ad7e5e051a4a8979c20260c96afb6eef2b659ae2|C|1 Emp Grandes|1.2 Premium
O8344|c724d5763ec4b658d43ab86baffd615c33726b4d77ec1a9cadbf8694b58c95cd|A|4 Micro|4.5 Transaccional
M8345|2dc4ad81cff76116ed9d8edff15b21e8678c3d1a8fb96f473d731d5df36de5f5|A|4 Micro|4.5 Transaccional
A8346|ef0aa1ccd5e0048214cdb53d46df13347c880e5cada2c6d7dde63008163e67c2|A|3 Empresas Pymes|3.2 VIP Estándar
Z8347|0e5a2268cbd6e4d66ee0c57e48e8b1ffb941bde81a57b00e69e36f89609dcc87|A|3 Empresas Pymes|3.1 VIP
J8348|0b5cdfb3b3467d44d3632c6bcaca79aaa5d887dfedbf19aed6f1c5818886f094|A|3 Empresas Pymes|3.1 VIP
K8349|e59c772d1bc1f7b1ff36373d87d0655a4838e00978560fa292ee34b0888d6650|B|2 Emp Medio|2.1 Gold
U8350|31a96d65fca0663b2e0ef394361a7f2c586c0fe4b6e12629def6045dc1e15c55|A|3 Empresas Pymes|3.1 VIP
M8351|220593b7e015c78d57262e0d59d967a59f4dbf085c1f1bb57beb106522a1c9cf|B|2 Emp Medio|2.1 Gold
B8352|575b1f701f1556d0898c76b603401058f81e8648ad69934ecdb5580f80c48070|C|2 Emp Medio|2.2 Silver
A8353|c9644913127deaedb5e3402e95f329c16060e3c16f30cf7a7afbd60474dcc01c|A|3 Empresas Pymes|3.2 VIP Estándar
Y8354|263f2dd46cf04a64a90ecf961f2fdcc8b083cf257875ada03d51a7ce673bbeb6|A|2 Emp Medio|2.1 Gold
C8355|2bb3ceb6e602a0dcaeda9c43ce10090afeb975d2837e7020fdd27eb6b232f81d|A|1 Emp Grandes|1.1 Platinum
P8356|715a66f843d3ef59b9d3352b047bef434320c598dcca02dfd1f6e965d50e62a1|C|4 Micro|4.5 Transaccional
H8357|852327e88189083bd49b1dcd970161569bcfe37d5402850f4a086fcadcc4c706|A|4 Micro|4.5 Transaccional
Z8358|2faa004d7a2700940af5297dd15a9b4cf3d00c7c41665696928f2c8ae8cf2218|C|2 Emp Medio|2.1 Gold
R8359|145f485d142f1e0f0607650525b78856796682f15fda48dafe4b23a32518e823|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
L8360|0c774df7d45b6bd09a0da3b5d87748d8164482737ea7f32cbdab06cb8f8916d2|A|2 Emp Medio|2.2 Silver
M8361|791ab27ee0c03d8bf62f5ef5b0cde6aaec6eecafffc003c7285d7402b5fdd6dc|A|2 Emp Medio|2.1 Gold
X8362|c2ed685964dd665953d86f542fe208c5ca3e92fe7436a119421aa3c838b54e39|A|3 Empresas Pymes|3.2 VIP Estándar
P8363|f132c4a1fc74d5312279f3cfae6cdd2825c7746489e406d6f3e3d2ea9cb3f633|C|4 Micro|4.7 Transaccional - Independiente
H8364|ee8c2f73b4118a1e1d60515fc547a9f0bb62d42e57b20f6d267ff0690b3fb77a|A|3 Empresas Pymes|3.2 VIP Estándar
W8365|df9f88cd580c88860706ea41a9b6f67b65712fed16d71584422d0838e1b3a92b|A|2 Emp Medio|2.2 Silver
R8366|448b8aab4e79716e982aa22bc44787ae4ea7fd196dc02b0854814acdefb20847|A|1 Emp Grandes|1.2 Premium
F8367|68b6cdec0651424698cdd62c59bd42320b0ed23352ee2e5848300f7c424ed5b5|A|4 Micro|4.1 Estándar
I8368|7390c93558f46c588f0b8ed86e903fb70a00d3cef2417f8d90c8d74ada8b90be|A|2 Emp Medio|2.1 Gold
D8369|76e7347801c23438417c805cdfbaa0e3d242a8b46ef4181f25bde720144a0f17|A|2 Emp Medio|2.1 Gold
O8370|837c02fe66cad06c50e82a829c7a3c519ed401cafc8e95211cf485b6f14ec0db|A|3 Empresas Pymes|3.1 VIP
M8371|5ec4dcd578050c061e4e76c5473e2a44f33f87df81d0a0ac2513b954aaf7dd2c|B|3 Empresas Pymes|3.2 VIP Estándar
A8372|ebdaf3ed75abde233386a23624feed8590f503fd1d2f8bedffaf78406509ac51|A|4 Micro|4.1 Estándar
Z8373|3cb860fcdf7c33fa3e6c142ce49bcc049e0b8f29c9c5abac358a583bcde9475a|C|1 Emp Grandes|1.1 Platinum
J8374|a9cf8e8fa3997998196646c3a699eece26f1aac37ebeb2bd35a54008b579b4e7|A|4 Micro|4.8 Transaccional - Pensionado
K8375|658114499929e11e670c66fecca2bbfa1fac6633c176be9daac2c90b4aeb3851|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
U8376|3c47e991d91acdd8d4e5e5c134e7bbe12b3018cc9a6917765e9a1860bfd26b5d|A|1 Emp Grandes|1.1 Platinum
M8377|91ca45018c79acfbfad82077420204d5be3b42f88e42ad631c0a263ade39e409|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
B8378|03edc867cda73ac85d15f66121371e641f5e1c4a35ce33ad0d467000abace610|A|4 Micro|4.5 Transaccional
A8379|baf7879f4cef935e3c638b917ee63b59cdf1775f6a5bb75614e869b14bbcf5e8|B|4 Micro|4.8 Transaccional - Pensionado
Y8380|cf7fa902718d08155cd360b731de7594d9c335e7ccb2b74d576e20cd23fe0717|C|4 Micro|4.5 Transaccional
C8381|cffb09242900eb1faf77490f928d556feaed34bbcb6461f61d7ddc2168935578|C|3 Empresas Pymes|3.2 VIP Estándar
P8382|196439f25f685bb723c4a4a6b0c4a3fbe400f5b3e87dab5b0fd612a231f6b415|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
H8383|bc92e050b6c7caecbf7f607e1020b03358c977ac2959ea067baf0820d5ebeecc|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
Z8384|02bded0bfbf8a3a3541b469f2f8126710ddb3133d51e7a561ab1729d0b2ed795|A|4 Micro|4.5 Transaccional
R8385|d32372dc66df94ee2ee8d21f8b44925e2add2ff43e57a5003a694ad792ba0dc2|A|3 Empresas Pymes|3.1 VIP
L8386|9e640208901d82a5bc71437105df07f43d0b6288ff659f0708702e6727259998|A|3 Empresas Pymes|3.1 VIP
M8387|bf64f853c3065a28dfc4c647e3132b1a7632a2a1929b15412df9e587c539263e|A|4 Micro|4.7 Transaccional - Independiente
X8388|7eff5938c7c98670830533cc3cc70b199eb4e708d8f6159a0f2e894e0a4c0c32|C|2 Emp Medio|2.2 Silver
P8389|eaa733b699f0511f39ef089a51c219eb66a48f5f487572a7c615506e50b038bd|A|2 Emp Medio|2.1 Gold
H8390|7ed2aeb9de3ace6e3058c000b4f20d8836d7719af782c2e9b1c1f704e2180369|B|3 Empresas Pymes|3.2 VIP Estándar
W8391|5d02d473163914b1190e8b320eecb1048e8c1b0117fa98bb756f8934f5462147|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R8392|d78d60229b8671f9764e8d2b737161c65a117184a2f452b7eb0aa0f5947d9625|B|2 Emp Medio|2.1 Gold
F8393|8ff80b0d7845e1cdcc5633ba0210f4047d49fad765d3b35e8c2c9309dd60f89b|A|3 Empresas Pymes|3.1 VIP
I8394|4fc86c93714b175e60de969dc4fcd160f70ea298785b74a0cafab301f6dc135e|A|3 Empresas Pymes|3.1 VIP
D8395|4ac24a415209623e58fd414346ac606e0270eb9f032eaaef9985c1e8e6c6b514|A|3 Empresas Pymes|3.1 VIP
O8396|831632664500a2bc46d88c864ea4a2c39564753b15330ffa03bba15fda6f767d|A|2 Emp Medio|2.2 Silver
M8397|4b18e59998e9926900ef31f841ba7d9f5d5a39bfe44c302724f9f934703dbb69|A|2 Emp Medio|2.1 Gold
A8398|8df402a44e89991de612a6d29b67ce1ce6e7a4550b461ea5c51a81f3208849bf|A|3 Empresas Pymes|3.1 VIP
Z8399|3f3dd29dba0dc772f03ddce9683895b8104b135c745fc8f4807b0a28d2cecd87|A|1 Emp Grandes|1.2 Premium
J8400|e101132de3b2b0fd409d5186196e65c7e6087200669d34ed20576f8aa147cf5e|A|4 Micro|4.5 Transaccional
K8401|d2197a67007c0b944417a729cbfd4146770cff76de1548d48e1483386a97b431|A|4 Micro|4.5 Transaccional
U8402|9fa2a7783ed81097ec55f7e22a04991becdaa01c8343198eb35cd2f01a96fec0|A|3 Empresas Pymes|3.1 VIP
M8403|94c5a59fd2b115ad61196298f4e14ca9c58fbfd349df5992b92117ea51f03f12|A|3 Empresas Pymes|3.2 VIP Estándar
B8404|f23c2123f1ff172750525b933bb55f41d274f7e19267c20c7281210e97690ed6|A|4 Micro|4.5 Transaccional
A8405|b1b9685f819173c508a73ab2f3b7595ad73821ef4d8018d905cfefb363e35f21|A|4 Micro|4.1 Estándar
Y8406|467304c39bf1094777a200ca1d8127d8203bebb69623d1f452bb403752e5b1bf|A|3 Empresas Pymes|3.2 VIP Estándar
C8407|34a2ec24f20bb14371a7f9b06deda6cf8d3125b1091c96a093f689c26ac7fde8|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
P8408|00c2437d2b923d553972d0c03864252c435f47b0b74dcd93d081f30346e50153|A|4 Micro|4.1 Estándar
H8409|71c92d50b3f5293be3a1f4ff7c8b1039f902c8d11152168393ccb8659e0afeba|A|2 Emp Medio|2.1 Gold
Z8410|1b1f1f80d9cc3303794451c0a330e89221141f59cab5945c69e842102f9df684|B|3 Empresas Pymes|3.2 VIP Estándar
R8411|66c0c5e9132081da05ff71cf54f1682d299422d716a88990aad6551df9472018|A|4 Micro|4.2 Trans. Mas de 100 Trab.
L8412|925c7cfefc809db1d0e1f741e766942579563b6597c0267d58957737a4ac6322|A|4 Micro|4.2 Trans. Mas de 100 Trab.
M8413|6081987db93aaa5585c73c91f83678ce6e9012b24ed1e08414a64ef0979da9ab|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
X8414|049555996707a9302aa1151686f4e5e44a0ffbb9e07f13a5e75fe55edc43511a|C|1 Emp Grandes|1.2 Premium
P8415|007aa4596fef79a29575ef82e659f93073a884063f6a069196a26512e792c184|B|2 Emp Medio|2.2 Silver
H8416|5ce7f32832fb352f5ecfcb3dc028110885aa7a602d6294ae1625a25f48d930c6|A|3 Empresas Pymes|3.2 VIP Estándar
W8417|faf2962b06030a84e27607d89e1ec531a6280f5c6f4b1329e6c5546444ea3aa8|A|1 Emp Grandes|1.2 Premium
R8418|1c622ea5bfe77e4517332b38c71f7533ed51126644b162c5ce9d70f6157819b7|A|4 Micro|4.5 Transaccional
F8419|86cf80b940c3e37e60c0fbcd124d138a626fcc2182deffa2787ab53d523bd064|A|3 Empresas Pymes|3.2 VIP Estándar
I8420|0f06b43fbeb9320b8e2b6dbd0edf6ddee532b53114068cfb3be2d266b38d846f|A|3 Empresas Pymes|3.2 VIP Estándar
D8421|8e0116f7c3d5aa359a0f26eb2b263d4b7ba10237b071d4fc5f825f89fdeea95a|A|2 Emp Medio|2.1 Gold
O8422|f5f371f1f4e86d320a6a6619a8b6767febadee6ca961372bddbafeb15b651817|A|4 Micro|4.1 Estándar
M8423|43faa89601e75946a975d3957ebe38eb29c91a26957d4a1f99c41792a72728f5|A|4 Micro|4.5 Transaccional
A8424|3d095e27938f38a7e9923a4329d17eee499c2d28c8bb78c6b58a3927c5aa95e1|A|2 Emp Medio|2.1 Gold
Z8425|29604ce84d5c69557d4a293e2f6cc76e04546663cba97934976b938730c1d7a9|A|4 Micro|4.2 Trans. Mas de 100 Trab.
J8426|2c8bfdb68e9cb0fa4177ed4e6c075acc017a3a613ec3d9f4362df9fec6c9a8a3|A|3 Empresas Pymes|3.1 VIP
K8427|dfcbb7a6ae0316d2038255105e28d5e088705a66b38a9de434d84588b791268e|A|4 Micro|4.1 Estándar
U8428|c0ecd368a1a285db55d26e82b95821721af9714bb653ed7a60cca899589e3376|A|4 Micro|4.5 Transaccional
M8429|c15ea9448676aecbbd720ff7b8c58d2b4a5bfb993fd8bfa8fa3cfa1dd39df08e|A|2 Emp Medio|2.2 Silver
B8430|107c4e6cd77067becc6b60605421b4c3a9e5d029a09340a51474075e8d6de391|A|2 Emp Medio|2.2 Silver
A8431|7bc9fb2d5a14f7a4a75c411f2c37f44060c068d198a6c2c94e11b1dab3251e99|A|2 Emp Medio|2.2 Silver
Y8432|6dffcf9e39fcc37cfb1dd29cf9fce61f4a8b129ff8b7107ed8ed6b62ca1f1ffe|A|3 Empresas Pymes|3.2 VIP Estándar
C8433|59f3c281e398e14a9214093712945a72b5627b3de01e0725b6bb9979c024394b|A|2 Emp Medio|2.1 Gold
P8434|05852054a2af1397cafbd9a441f72bf591aaf4811b2d8cc25bd7dada1ad40761|A|4 Micro|4.5 Transaccional
H8435|d4f0191720b608aa0c56fc198ba86de2bef3d27134e8433d3690853ff13b1153|A|4 Micro|4.1 Estándar
Z8436|3c83cf8f06cda828c62487577edd9e8ea3c6f97be09125a8cf13c1d282879ca6|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R8437|2848b2bb176b915d93fc68e131681ad66847b9b2bc1142f6cda209e81d34c468|A|4 Micro|4.1 Estándar
L8438|e29e2fadc015f0e4a4480eec691dc0e6ef291764c0c7af79fa2a47cbb5b9cbd5|A|2 Emp Medio|2.1 Gold
M8439|ab979448dbaea01ba6cac4ed56c79b0d8a79ca7a78b5e20b19ffccf8f4998031|A|2 Emp Medio|2.2 Silver
X8440|d1cace4e05e68a0f6abf38c6e68e274c330382fe7d45f06d923b4b6e796f6d1a|A|4 Micro|4.1 Estándar
P8441|d533259283d1e6196a03ab8cfd96e840b8ae2c8b7d487dd87e590eef53194110|A|4 Micro|4.5 Transaccional
H8442|b28f499a8cc4ac984cde29f2846c7dee27cfe9940a52880cd2e5786e7a36c8bc|A|4 Micro|4.5 Transaccional
W8443|5e96a9b7bfc9d2a581487bd559a76af5058cfcd5c376b5d9753b662508e663f6|A|2 Emp Medio|2.1 Gold
R8444|66b006b946b9f3b6acdf56214e2773c3854b6941e77331b1fab1bc738a3d8a63|A|3 Empresas Pymes|3.1 VIP
F8445|5ce2a996396a14787ec3e4199914dcb943531b2ece726e6552cce267c941521e|A|2 Emp Medio|2.2 Silver
I8446|b98dcd750c24aa943ba0a88dcc294de19e54f3f13097a1b0b79565b20175be5d|B|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
D8447|0e10ac1b9bf61a3a105ba3707bec8964be6c0e97b38f746f7bae86fbfdecff1e|A|2 Emp Medio|2.2 Silver
O8448|95b029105106860367ce4a9620c30f48492bf0d822b1195e7859eb7ee2adc9ac|A|3 Empresas Pymes|3.1 VIP
M8449|3d09d545028d3838f2697a5a63fc85861b1f2a15042b640e65dfaacbaac97d8b|A|3 Empresas Pymes|3.1 VIP
A8450|8e20ed95f841515fa58f2ece3c856effb9f02260ef678d55c45ad6e40dfd9693|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
Z8451|fca1106476c5cf5f4914b876e35ee3d676d3b016be44575d031f4b9636c08593|B|3 Empresas Pymes|3.1 VIP
J8452|4aab8043652adfea9e87146b5c0e779fc8588da2fb9526a89f93e17552555cdb|B|2 Emp Medio|2.1 Gold
K8453|9c8f93fbb0d312230380b0464b3db25662957107cefab1fcca606c8374f77fd3|A|4 Micro|4.5 Transaccional
U8454|89640250a635f7d99d187b2fb08a8edc5cfad5fbca95f88e29cdd6e6ae20f36c|A|1 Emp Grandes|1.1 Platinum
M8455|a1f76f9a170076fdc575fba6a44536bc7ffc9772f3f3f1d76ece969e8a1f7997|A|3 Empresas Pymes|3.2 VIP Estándar
B8456|e312ebd97d5833200aa5578fde8446b7f5d51ca5efc70f010f4d01b583917b20|B|4 Micro|4.8 Transaccional - Pensionado
A8457|69d59024dbfbafdca609638aae526045824efcee3f9bb672dacaa040d0117c40|A|4 Micro|4.5 Transaccional
Y8458|8d9fb9a8d9837e24555a5db6adbca7a0ac30525da25f453ac097c8aa87fc3939|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
C8459|f3d6ce43416c36dfe9f865b55f644b5f3674e827fc869ddc04f75274bcf6c015|A|2 Emp Medio|2.1 Gold
P8460|25d6120dd97674771d131104011ed67de54fffe28037454f67f5bf63fc8a1ec9|A|2 Emp Medio|2.1 Gold
H8461|85b6fa8d060f4c20c548ec8eef27301048e2348b08dccd3a4bd2678a173dd667|A|2 Emp Medio|2.2 Silver
Z8462|924b815b2ce6c3723e3c1d2e898aea049ca8c816fada308e0887a0b9cf373aab|C|1 Emp Grandes|1.1 Platinum
R8463|494c2da67cce949ac2ab9f033febe844c62dff4775d9526b41c92dfcf482e8ea|C|3 Empresas Pymes|3.1 VIP
L8464|028c3ea5629124a14bf9ffdbf7abadafdfa7a3c3b54090ee5430f02fb55b8434|C|1 Emp Grandes|1.1 Platinum
M8465|3c6ba402f64c899cd0fcbbe9d0c322ae8e3e31be0522535470864ca72dd62897|B|3 Empresas Pymes|3.1 VIP
X8466|1344b21911df6aebacb8ff1cace26e51c577a4c8f4d493bc1d4228d29121ae95|A|2 Emp Medio|2.2 Silver
P8467|ef244c6ffd7f51f9c1e8124326c7390f788180b0e002baf2dcea74983142d311|A|2 Emp Medio|2.1 Gold
H8468|010efca54643d5a0c42476efc4177a69e2cbaa3ce0fb0f20ae3f41e631b7b7f4|A|3 Empresas Pymes|3.1 VIP
W8469|3721932f8441cae6121ec085645f45bf6e363f87dfa1b46fe14843c2183e9289|B|1 Emp Grandes|1.1 Platinum
R8470|bbb94d7b30892a43986fc71b865f0136106193383781e48ffea1a087af40bd9a|B|4 Micro|4.1 Estándar
F8471|0137d1011dc454d5e667709cb178eede075f598714f86a59295a82152fd2c9ef|A|4 Micro|4.1 Estándar
I8472|460b87a8755e4aeb74c6b7dd418c042ffb4fe4270528d38d8b3408b180e258a6|B|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
D8473|4fe1ee15bc6f6e01c9fbb5e240d9868404c460d43441fa00169f59c7e94029f7|A|4 Micro|4.5 Transaccional
O8474|cdf68e5dbeb47f79f20f6e9b9339cab08c94cc76cdf9dc7ea01610eaf7e7ff67|C|1 Emp Grandes|1.1 Platinum
M8475|9d8309bf90b67da250ec19da49efb40b01d3eccd672cc2164822d2f1ef5971f7|B|3 Empresas Pymes|3.1 VIP
A8476|3c81b56d3365c51896f9c02005df6dc55b8b60b1d75e69f117f957aefd9b02cc|C|3 Empresas Pymes|3.1 VIP
Z8477|299435b150931ecc0153dc94db7efec7eebccba27f3166877caadd7ee6b4ac98|C|2 Emp Medio|2.1 Gold
J8478|2ca469af846038a48fa8108abe683bd333a4f219c8befc71ee522983fb0c1e55|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
K8479|6ab22cc9c24bb8cfeca612a81ec396fbea9898222e19d4c461a1d41311c61d46|A|1 Emp Grandes|1.2 Premium
U8480|a6a3f83f7c724a2ea173a3a8a3f0eb23df9865f1274d4d3b27bcc2b593f53ea7|A|2 Emp Medio|2.1 Gold
M8481|15aa5043b27866d56e3432bb5804febdbfd8ec1c6cc401b991dbc094faa00c11|A|4 Micro|4.5 Transaccional
B8482|16ff41f80a5142e6dbddb636fef9b6a3f69ead915a09556a89e0a6819860377a|B|3 Empresas Pymes|3.1 VIP
A8483|11d3691c40b197973e600a10d8560abb143539eb47f61f9f880f747c241f54f6|A|4 Micro|4.5 Transaccional
Y8484|625e20ba0b7235857b6f6ce3a94066618c8b1ef8c4a00f7a798b19825ae39965|A|2 Emp Medio|2.1 Gold
C8485|63d790ef704c9fc8c68095ea2eede14c9319de2d78c934f598f1f307f9a82e99|A|2 Emp Medio|2.2 Silver
P8486|00476dbdfd62690175710e64fd55aad760d18ef8d96d726567d278a3f047f6de|A|4 Micro|4.2 Trans. Mas de 100 Trab.
H8487|cd0dec01e7a12e910e506d5f9e5ebac58d9e1e46fad1d1f22791799fce2c7888|A|2 Emp Medio|2.1 Gold
Z8488|6dbc34c297fe544328bd951522c1f00be4c89cc6a654bc9a7a307c88114fc844|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R8489|72fd12e6c92314a8fe85dc573e7b48c20aadce41e30a78daf4f88d3ff25c318b|A|3 Empresas Pymes|3.1 VIP
L8490|94e02e278080a83217199b3c8dbbf3904dee5d7d714fdf960ba19723c1b07b36|C|3 Empresas Pymes|3.1 VIP
M8491|a8ff04f26e19806726e5df4b74803d3cb357ee6699f442152998d3d5f6cc659d|A|4 Micro|4.1 Estándar
X8492|8dd7ea10a5a60ce1b2af3c12a96b47dc31a50e19102fbc02f90e6bd6f3c74505|A|4 Micro|4.5 Transaccional
P8493|5e9b8f9647be03e4076c2f6a062462ccb2a35465d0caf8c40429104a677282ba|A|3 Empresas Pymes|3.1 VIP
H8494|4b7b47e9c9cec25791fd599eb76f7cf8b7d0ad64c8a325e95ee5fbfd032bbf48|A|2 Emp Medio|2.1 Gold
W8495|a84a8b4f60a814afc3f1cdc568cb6795662aadf90e154a4f4a4479400ab875fd|B|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R8496|b66aa60af90d8a0fcdb88c1b084a5bbd1035c4a69652b8de623fdca049226bad|A|1 Emp Grandes|1.2 Premium
F8497|46ca9f333197e6c9cd5af717948337476ceba7f803b006ebb866dcf80b2ccb6d|A|3 Empresas Pymes|3.1 VIP
I8498|613c7816532eac9df4f04d5751497446ad907c090011928ae8a82331f1268b2e|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
D8499|211ab64eb294108574e1d2f7fdc6b29f56a94e3c44a72bb40ce850444cf2b48a|A|3 Empresas Pymes|3.1 VIP
O8500|5c82635dad82b4f6cfbd783eeae641df1351867c15e0658ad9a76e956f8f93d5|A|4 Micro|4.5 Transaccional
M8501|f3985aafce1702b25030c1ca502bc5c12859dbb05387b0dcd0b173294635f802|A|3 Empresas Pymes|3.1 VIP
A8502|95179b4e801c21b15e80f3390245c36c4fad8a5b8da72386e5b95241d7cb8fca|A|4 Micro|4.5 Transaccional
Z8503|1a929cfbee8715387e40a072c5b7b1910dc8b1d023009c898ab5af50c84b5b5e|A|3 Empresas Pymes|3.2 VIP Estándar
J8504|f272c567ff42daaa25da235e9d5037da7ff7b525aca3401022c29019a92d1ad3|A|3 Empresas Pymes|3.1 VIP
K8505|65cd83bf687ef687240a7d8c4d5ebf5e69476ded6bab414f78e5c77e518cfcbf|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
U8506|f5e657895ba2e2c6b3b8e980480c3681f24dbd4e48cff4a92f442cac27b4accd|A|4 Micro|4.2 Trans. Mas de 100 Trab.
M8507|1723d327c037fadb86735e0c442f4f234edc30e2b1ad385d2cd4b929a68d32f8|A|4 Micro|4.5 Transaccional
B8508|81f1c2ed82a29de91addb275fe30544b9fea34e18cb58e3d7e15b72889028fda|A|2 Emp Medio|2.2 Silver
A8509|423d055acf646784b524724a08b30004bed399a3969e2c5da66f64d6aa8edc1b|A|2 Emp Medio|2.1 Gold
Y8510|0722c6f3e4dd4a418f1f628c1892c34e5aec89d5b5505ddff3092eff33e1ab04|A|4 Micro|4.5 Transaccional
C8511|74e0ace649617fc1cff90178b9952221a39e641a3aedd1c76faadc66bcd047cf|A|2 Emp Medio|2.2 Silver
P8512|c87329809ae58c763bb9eaf4b8dc5fb415ee13114379d5a3dd07c7259c37ba85|A|1 Emp Grandes|1.2 Premium
H8513|9d55073c0fb51a4a38df2c0bd37ffbd2210a4da5b5652c9239cfabdb86766795|A|4 Micro|4.5 Transaccional
Z8514|3ea79800508ea631f2fe6ab46bbc2473e2115dad037f827fe71336fa75769cbf|A|3 Empresas Pymes|3.2 VIP Estándar
R8515|15a00cc1eaa336f86f439967abe16bb41fb1c1aa8601cc6c8abcbfefaf6b32a0|A|2 Emp Medio|2.1 Gold
L8516|1e025ee7dee6b19b8e45bcc851ec8bd7bf604268ec53a5085f2609e734985d75|C|1 Emp Grandes|1.1 Platinum
M8517|7a023f01edd8993b87e5ea66c4ab162383549e91b9cea29d390a833668dbeeac|A|2 Emp Medio|2.1 Gold
X8518|91f89b67e8fde1416d26359f86c6806a5f8b5210ff9a9404eda784d21d4f6bd8|A|3 Empresas Pymes|3.1 VIP
P8519|147fb2de04cf5d411150d0956cd3385810acd34ae9a509743214f81586a00258|A|2 Emp Medio|2.2 Silver
H8520|b4eefa3106323f1d53b4305cac17e2e379bf57a14c8eb82a61529296c9d9be44|A|2 Emp Medio|2.1 Gold
W8521|2f0f8277626a5087e61464e47c3162888c2c90cc43cd9896404c391d97ff0729|B|1 Emp Grandes|1.2 Premium
R8522|7989473a7c04abc103f7318f6e7514d62c3741a6b85c76d123b3c20dde9870d6|B|1 Emp Grandes|1.2 Premium
F8523|f04687482bf72d0d3343722c13e7b9600c604918c0a191c2f54c9942ecc503c6|A|2 Emp Medio|2.2 Silver
I8524|ffc0b4cf942251a256e9f2cd4b08a11d07fadec8f4998b34b3198e5c4cb5191b|A|2 Emp Medio|2.1 Gold
D8525|1f7bc941ca2fef07f9ed10a12acd24aed08c386e203eed04d033e90e63a44154|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
O8526|53c4f57193bc2b4c9d5fb2270fad9973f9ad4b0a966d24e25bb8de6aba2f5712|A|4 Micro|4.2 Trans. Mas de 100 Trab.
M8527|b133c6e85a99070fed679ac64ab907f32c792cc5925ca0cf8db4e30d457c8e97|A|4 Micro|4.5 Transaccional
A8528|2efa338ca161a9fcf21decfc8f08618aaf3c48fad393c7a2d41921759c8fe4f0|C|1 Emp Grandes|1.2 Premium
Z8529|b67d683de71cf4076457394821a25511f4e7fe0bb09eea03f71c036e946db254|B|4 Micro|4.5 Transaccional
J8530|2b0e90daf6fe0ea952dba610fe0bc46f74ca05fe327f351f4514127cdb865843|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
K8531|7719171d663262fbd4e62f0483b1dcd25445cfdd2eb4b3586d6c42002b7082b1|A|1 Emp Grandes|1.1 Platinum
U8532|2bf56eed016a60999c944291272e46679d0294c13d0b65933d4444051f4fe411|A|1 Emp Grandes|1.2 Premium
M8533|4d2fed64897c32eda4166ac280a1a087d6b2da755a4ff9aad1c95bc448b21e12|C|4 Micro|4.5 Transaccional
B8534|d01d913c3a9827fa85faad292039710a9e17c3cefae60a4c3189ac211e35029a|A|4 Micro|4.1 Estándar
A8535|d37abb93453145823c65cbddd88778cd802e2e01fb2b994895f855bc67a7def5|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
